"","1_Exiqon_19715582_S01","1_Exiqon_19715583_S01","1_Exiqon_19715584_S01","1_Exiqon_19715585_S01","1_Exiqon_19715586_S01","1_Exiqon_19715588_S01","1_Exiqon_19715589_S01","1_Exiqon_19715590_S01","1_Exiqon_19715591_S01","1_Exiqon_19715592_S01","1_Exiqon_19715593_S01","1_Exiqon_19715594_S01","1_Exiqon_19715595_S01","1_Exiqon_19715597_S01","1_Exiqon_19715598_S01","1_Exiqon_19715599_S01","1_Exiqon_19715600_S01","1_Exiqon_19715602_S01","1_Exiqon_19715603_S01","1_Exiqon_19715607_S01","1_Exiqon_19715608_S01","1_Exiqon_19715609_S01","1_Exiqon_19715610_S01","1_Exiqon_19715611_S01","1_Exiqon_19715612_S01","1_Exiqon_19715613_S01","1_Exiqon_19715614_S01","1_Exiqon_19715615_S01","1_Exiqon_19715616_S01","1_Exiqon_19715617_S01","1_Exiqon_19715618_S01","1_Exiqon_19715619_S01","1_Exiqon_19715620_S01","1_Exiqon_19715621_S01","1_Exiqon_19715622_S01","1_Exiqon_19715625_S01"
"hsa-miR-4758-3p",7.12716498008357,7.00857748194918,7.00937346504657,6.97482215935513,7.16509397547997,7.07178955155694,6.99366861011215,7.0105161718384,7.04652857981009,7.18563354386944,7.05059380713612,7.0378321791586,7.08310916844224,6.86538808958334,6.97650294349046,6.99128554434877,6.97277843873574,6.89179740372809,6.96531393015679,6.89531366930943,6.90218453199796,6.97878234125767,6.8995540057221,6.9493859074514,6.99141239498432,6.87222926515397,6.98014537257619,7.02048082534118,6.89461805256826,6.88773631909022,7.07055645451998,6.92154412088694,6.98331969834988,6.95325774350671,6.97531093979105,7.05232535339824
"hsa-miR-4758-5p",6.30785045657786,6.34472170589524,6.36332248458194,6.35018830747653,6.35298062610305,6.43351094327884,6.4026828782224,6.4489080845311,6.4472426736538,6.42665913799465,6.41001103608447,6.39125671439269,6.41107144397098,6.41435731492164,6.47391429376066,6.43029513802811,6.39170846216884,6.4590316134954,6.39057945493877,6.43784674406608,6.45497724600679,6.42787326776175,6.52152314647093,6.47017574916505,6.45576334480062,6.52534263643691,6.41449529559217,6.47522200021055,6.51045122773267,6.52706368336708,6.56554897372708,6.53500817773919,6.45443168475403,6.46580789785165,6.41801067464613,6.45090718820335
"hsa-miR-4759",6.31232620597905,6.32178060804707,6.3684175671563,6.43132677491561,6.33070311306981,6.38504473697931,6.38330576510443,6.42843649745306,6.51855422891585,6.41770038952331,6.4338545791858,6.43364036356174,6.39724225926147,6.41498139348194,6.39587778861387,6.44540066041839,6.37165966711699,6.33259647030424,6.30766659771756,6.3581685383679,6.37412192563053,6.32116263826072,6.38502221162898,6.460556574908,6.43703245216389,6.44484411575219,6.41606838390506,6.42137695917035,6.45118257506237,6.48624768692736,6.54128323112701,6.46209343447244,6.41098533370564,6.43165852851333,6.47069291727445,6.42713216882666
"hsa-miR-4760-3p",6.22755897535769,6.22689245200871,6.25702278000265,6.25848409802818,6.22278983838307,6.2629690575415,6.25943351945849,6.29515627914527,6.33158631759888,6.41845336300429,6.31085907655558,6.26439909217817,6.24657825003446,6.39177805760603,6.26982998286237,6.33411551433088,6.23413244389974,6.20184385416618,6.21241167291914,6.22157497322821,6.27402512184486,6.23837588610801,6.2578777499599,6.27716829373688,6.45219848616609,6.68755168559378,6.33430227821391,6.40340994942777,6.35344824976811,6.33932364260742,6.53656527194161,6.36177819800449,6.34282494718599,6.33366694268906,6.35341052511554,6.39779235969826
"hsa-miR-4760-5p",6.30619300468451,6.3404008130095,6.43505578146872,6.4502765575176,6.33801831580487,6.34008487500131,6.40001322360034,6.36300682316683,6.43015157844549,6.44408926270588,6.42350068117945,6.40116387133339,6.42283874027826,6.35936202930824,6.34309590309788,6.41850025470679,6.28674782786496,6.24433966196985,6.27251667843943,6.34401462057364,6.31310168710257,6.30821462272735,6.29753150088782,6.47141238631124,6.43104226968729,6.40158988305739,6.41141638485654,6.44626564045341,6.42536832393343,6.42402226928441,6.50034776531464,6.48196370840411,6.40912453360967,6.42784192446734,6.445721166681,6.4078327140295
"hsa-miR-4761-3p",6.30274210147605,6.34903868636764,6.35943007362048,6.38218611808277,6.33338416227955,6.45764485641252,6.48296457254875,6.41849427919364,6.37861612666577,6.40097673934646,6.40317337382151,6.46126778495254,6.33173538714494,6.50784111561317,6.42912566106836,6.42118767242243,6.39811417928815,6.41777308237921,6.41613862490154,6.444946570345,6.52432946020066,6.4030454539664,6.56127314203068,6.45994513212523,6.42984656718553,6.36126621114797,6.32355168048468,6.38588016247609,6.48948769489271,6.49349468990351,6.52257274235766,6.46954608826721,6.4442089658925,6.47590323132236,6.41544001306602,6.42596499384629
"hsa-miR-4761-5p",6.33444979572454,6.37401266363494,6.38780228681937,6.38779453293062,6.31203779960748,6.33628644275157,6.34854312049262,6.38302917753978,6.421670818468,6.43080474142568,6.38159021120598,6.33217286968186,6.30645071446325,6.32483535208965,6.35754584220902,6.33802209419347,6.31277256683799,6.29017172626328,6.30822774614474,6.3427166644174,6.35800668597945,6.35298413511933,6.33236677352141,6.42139451782177,6.46351527747125,6.41229579136798,6.40797745593675,6.46255438973721,6.4472785194626,6.45234832977283,6.55610460027401,6.47386486523976,6.42270812205576,6.41848098772287,6.44110342410743,6.43449222169616
"hsa-miR-4762-3p",6.24296471520989,6.32947339912457,6.35559501835282,6.34389127894532,6.30723978215551,6.38846122431092,6.37473012454665,6.43888347630825,6.38801463732583,6.40017540442156,6.35256900489666,6.36494231853404,6.39717013275036,6.44738992211111,6.40271953121205,6.35595229860709,6.34226713592577,6.4441150885043,6.35210262632102,6.44328778736451,6.41083210133112,6.36254197445143,6.45036771411119,6.39782348514373,6.44011012664296,6.40959790841656,6.46052641120787,6.39927135406743,6.48225925396463,6.49630827579764,6.49712542045964,6.50401746763078,6.43751581745139,6.43636227895462,6.37880727372531,6.45025308635409
"hsa-miR-4762-5p",7.06942190616718,7.05603700223352,7.05739889956732,7.06734293780263,7.09318986061894,7.09358769881134,7.07571716605463,7.08062238092498,7.08753669933779,7.10283631919476,7.1144463314223,7.07271816857562,7.10767756398037,6.97257712360664,7.05332650751669,7.02392638898865,7.02282605073311,6.98748058559104,7.00414783885254,6.97961972485737,7.01433271682534,7.02279861347923,7.0105979593169,7.0427988865188,7.04856475345919,7.0707347856463,7.02563331019309,7.11221484336419,6.98790678633115,6.9718282734798,7.17412327875026,7.01884469906405,6.98738579981909,6.99739170321479,7.01209363382991,7.06272755414968
"hsa-miR-4763-3p",6.32924033894503,6.36870827919821,6.36876941998304,6.39828877182907,6.35988362079966,6.42336763995836,6.45856590433274,6.47073149798594,6.42689750111914,6.46614825626204,6.39071258530345,6.46295979123792,6.37038093533886,6.54249661144653,6.47251835114372,6.40933526539934,6.40682729439871,6.60025169915221,6.39756418484374,6.47845637982625,6.45299316812885,6.4667235711719,6.44908360667296,6.48994593832062,6.46984957953095,6.43148004416429,6.36023924452842,6.42287022166641,6.43809044425655,6.51275854748422,6.53219925101527,6.51061335136309,6.49310383835744,6.43109768597258,6.44462653472267,6.46779928045157
"hsa-miR-4763-5p",6.4026513146486,6.4010107456639,6.41546067754436,6.43752510855618,6.45197017284453,6.46364264837005,6.40157804122298,6.49210610773887,6.4532162917302,6.6227059026355,6.44018198459077,6.40161968147452,6.43499293540262,6.4474507414483,6.44137801574802,6.42977120550442,6.43055638305848,6.51694549144068,6.4305967590981,6.43818474519019,6.46331206990633,6.46759264817636,6.44141475868474,6.44772333884584,6.46082102477378,6.44413110671741,6.44115919013292,6.47981594999847,6.44424029112868,6.51561462001103,6.55687751079761,6.51022965151335,6.48731560129278,6.45194820810256,6.46537584086365,6.43329198989329
"hsa-miR-4764-3p",9.69632701210581,9.72396408264457,9.53361060809911,9.58514021539876,9.63367383436212,9.58530384007064,9.57475523048987,9.51879132192999,9.68999091909164,9.89373119012489,9.65496035507667,9.51388664949663,9.71059659470792,9.449512989967,9.56282046963979,9.68311039692641,9.5433317430621,9.48408351445672,9.71318527637785,9.47570135049303,9.56088427391182,9.61117711529218,8.15483525594644,9.64326411357895,9.59340265536108,9.58142453142489,9.66028788322174,9.6268018829886,9.50702399641822,9.38951285235411,9.55711790581407,9.41204037688323,9.62402142821835,9.55390729534746,9.56440659771412,9.69096723652981
"hsa-miR-4764-5p",6.52335733854247,6.49605678522216,6.48039177981041,6.53032422056499,6.61374958939466,6.60899763296119,6.58394054838337,6.55947784859393,6.57945058013728,6.60684266026386,6.54188600385343,6.77966890996154,6.55080433267216,6.56826765366228,6.57404029877227,6.57795701677081,6.52827707510743,6.61499534374375,6.53286486674789,6.57607181425941,6.57365424139505,6.51739459453312,6.60563346423434,6.59304592516888,6.57037766049781,6.48851220557027,6.95704872697232,6.55971238098103,6.53445701085392,6.60578322228041,6.63225522844876,6.62991389590909,6.56485828045958,6.54970482964617,6.55026852445545,6.5744786103997
"hsa-miR-4765",6.42138792797681,6.42974338663607,6.43433087442302,6.42229623599573,6.46969862729812,6.49250333182213,6.48533579891632,6.48131463740023,6.52125696228399,6.52448625050533,6.4655933250116,6.44489167239206,6.49365333028189,6.52159619247799,6.51297686266452,6.47345625257738,6.44920165055693,6.49570339701276,6.4264458798573,6.51349318629836,6.49582036689138,6.44498121443847,6.47095725829729,6.51692664595448,6.50625831029901,6.44688228721983,6.44589837349919,6.50314387657714,6.48114389248267,6.5399671499848,6.58120460677992,6.50378015571892,6.48611024964252,6.48550045048436,6.55259513464835,6.51177016685483
"hsa-miR-4766-3p",6.24199994229202,6.30227634985933,6.28091057920771,6.27286076198909,6.31836658167655,6.29331152115119,6.28458232851026,6.35008415130969,6.40397673695728,6.41326569479548,6.31814268747448,6.25820874886716,6.26223288852663,6.25276454713439,6.2881121221322,6.33438691973296,6.21882966578657,6.23916332767509,6.23342478655334,6.26912426041788,6.24048655776365,6.24565101525262,6.2587744789651,6.29531314795293,6.45512367911933,6.43044784443948,6.3472179776459,6.39576809460307,6.48686499855891,6.39719522427896,6.49498973997978,6.40367238345523,6.34511973888443,6.28892267240766,6.44043877522441,6.37661648092772
"hsa-miR-4766-5p",6.25556943298691,6.26746021808939,6.39551488252998,6.30514389628665,6.27352494139622,6.37874596608009,6.33885540341255,6.33492201676382,6.35618473110662,6.44270086570509,6.33688576325187,6.36536106569421,6.36063643945834,6.37999290372365,6.46075582606723,6.35316098350009,6.32214000734085,6.33756268059235,6.33244605317846,6.42076193311843,6.3419158211127,6.38896721719234,6.38627594406655,6.35241094434762,6.38008969227618,6.44736743601511,6.39908717712614,6.39767169756104,6.37258002641601,6.40870282168798,6.52366634938649,6.46060605106154,6.36931154608363,6.38502284930208,6.38746740201304,6.38678460446547
"hsa-miR-4767",6.29966553790964,6.24026278631252,6.26006320602321,6.31958925494082,6.31102285969408,6.28012923316919,6.31150872293832,6.39639979897275,6.41798944998104,6.43696953478353,6.38450253380438,6.3267055557998,6.31649520624632,6.27354796897522,6.31820833094433,6.36182490208978,6.26742122440942,6.24551628624645,6.25057872022127,6.27242437288784,6.32499348294467,6.2761639028949,6.3459983798749,6.33366908578698,6.41970262251339,6.37749952270227,6.36834464382112,6.40966872028234,6.36221681987547,6.34337842994399,6.51363783477322,6.50544799535114,6.33949742984027,6.35908647856446,6.4011866773613,6.41451246163136
"hsa-miR-4768-3p",6.37046057343231,6.38973924344214,6.40471689896321,6.45265270649251,6.40765473570105,6.43230002153895,6.4340950245386,6.50149102171151,6.45378188670366,6.48904008099547,6.43721769407871,6.39406415557343,6.41693557967686,6.38640155921886,6.48229922821595,6.46543395243054,6.4192576845953,6.3780646705506,6.38040169410089,6.401851662069,6.42242692354927,6.37366999713097,6.38708162689482,6.4372962496747,6.48305235320726,6.4844866296007,6.42488179977002,6.44539907984518,6.49756658145272,6.44804200250789,6.58239389109724,6.52237286956255,6.47173611844771,6.43017127760416,6.45673387099648,6.44326253902185
"hsa-miR-4768-5p",6.38721590637175,6.41732067695973,6.3914096871776,6.42579803843257,6.4517967008689,6.52507527061153,6.5032890075131,6.49979440438236,6.4921467091905,6.48659271466058,6.47976765369842,6.53600259179995,6.47643850543937,6.47328559851263,6.52001727800289,6.50826279723237,6.43514877262895,6.43249907266075,6.4131810382493,6.44282903113715,6.47946887721452,6.43561226690144,6.43500212970636,6.4489354414733,6.53819155987293,6.45969416437415,6.67861190079162,6.48284954156065,6.54229105363688,6.48069751369749,6.58038535054044,6.53072165629669,6.5089791252896,6.5044788042848,6.50081268826414,6.50617424342907
"hsa-miR-4769-3p",6.77930516918494,6.88301650133656,6.78996833665533,6.85284680261405,6.8500499507428,6.8127214238664,6.78255139053654,6.83044898550769,6.8814120443695,7.07885711764156,6.80749666323563,7.24486285745159,6.8245922639791,6.78757233064905,6.76976358891847,6.76877309418617,6.82948667590923,6.67624620367127,6.66417823893702,6.65384876470819,6.69190587384018,6.77869817475599,6.72000127214618,6.75664783201353,6.86087610454046,6.85217902843659,6.92369489648865,6.98537885572787,6.90406100434027,6.86570091060623,7.13001704612368,6.90940657932041,6.90524374118142,6.9409359686306,6.90610878886638,6.92677790965665
"hsa-miR-4769-5p",6.35832392560658,6.39112956098109,6.41414391703346,6.41263811621335,6.39763987001308,6.45527744030562,6.43502533149901,6.47339156884309,6.49320020942006,6.50847625534152,6.47424653807995,6.43003735714024,6.45321187783938,6.45043515736248,6.47536377192313,6.48763337224117,6.46264833125147,6.42082939236527,6.38721258110487,6.44220022946637,6.45785366403057,6.43235416081153,6.44412548041013,6.49533847041201,6.48341006928825,6.5830465743356,6.41603114592691,6.48428815028518,6.47104635384626,6.51408266065695,6.57618345888173,6.54394703700812,6.48450508573055,6.46564928769188,6.47200818408276,6.48450907284586
"hsa-miR-4770",6.36294504178004,6.39262596344041,6.42652966410126,6.40798396238506,6.40964375523436,6.44583489903305,6.52711154964069,6.48397235787659,6.48395279837958,6.4912945333466,6.45410971882427,6.46639266620199,6.45285773530109,6.5014717267503,6.4927130631192,6.46339413513636,6.40505726116009,6.3609703834309,6.39080733701061,6.42611368919648,6.3942549162576,6.41739474123648,6.49716947090825,6.47684094063898,6.48286190997861,6.47811678859395,6.46721663328502,6.49071895254321,6.57385877818984,6.42643235684216,6.55631733845549,6.54426044530481,6.47235699143027,6.45449204167019,6.48593069915148,6.46940903158355
"hsa-miR-4771",6.32090414518028,6.35281148604271,6.39597664363081,6.39608349662812,6.33950748410794,6.36754856083576,6.37771015967463,6.40026138726301,6.41829568111218,6.45298397423957,6.41154032549018,6.34855560121209,6.33855605458027,6.40905757074487,6.3667580018686,6.3905412962361,6.34713958564507,6.31024377800052,6.33259196925755,6.3725384880262,6.37539966488363,6.33746238079006,6.37130256112074,6.39823601247341,6.48090175404166,6.41948603752527,6.39152081843579,6.45132597408587,6.42272969919072,6.41389944298586,6.58024227095639,6.46082081545162,6.38012669189627,6.4553445393519,6.47584094905305,6.50262353010465
"hsa-miR-4772-3p",6.3143127901478,6.28146884911385,6.41653161988561,6.29434941420934,6.2724017220105,6.34686687597079,6.35031539645828,6.43012651706126,6.3913405377346,6.40741455954957,6.33383192385042,6.47337824514901,6.3212549558167,6.28108108381027,6.31364260982983,6.36969078653089,6.3162638769632,6.28484294412185,6.29654889454278,6.31037754383026,6.31360941274885,6.30472448604635,6.31760699700157,6.33976614931404,6.43342761717718,6.64559507585209,6.39941364546911,6.40050910814834,6.44140115945079,6.43598195007534,6.49746388172936,6.49019442910161,6.36808532450109,6.41152599524022,6.37011719544918,6.41234957134124
"hsa-miR-4772-5p",6.26746597482205,6.24724215129488,6.28021982111807,6.25822820716746,6.23738447212968,6.3631388455123,6.31495190943767,6.33266556608776,6.36101961365202,6.43487711916402,6.32800026255365,6.50827316220131,6.27288745152034,6.31424638641202,6.32112955261419,6.34690812014259,6.3142095251549,6.2913472843824,6.27217375809929,6.29686875653936,6.34781510444272,6.30674753253336,6.42943014591604,6.34358969676299,6.39138630020361,6.3046896123478,6.56239338074377,6.41520559605327,6.33675492244268,6.35769125035176,6.43913064939201,6.4103011573068,6.35364437335526,6.36521097492273,6.352701483355,6.35336744517512
"hsa-miR-4773",6.31716927164348,6.30751889942218,6.33496280779596,6.29603331263096,6.32941605389893,6.3468012506748,6.3996171368615,6.40358232355025,6.42142894991999,6.42340269461484,6.39130544900861,6.38404527679917,6.31983686700815,6.30919646920375,6.32867256199713,6.35111752239784,6.27943372382044,6.29509374536214,6.32778960347991,6.29572104694823,6.35464568852713,6.29652155796185,6.345096725478,6.41298057980426,6.43726798535417,6.71328106489511,6.41266489352692,6.43801681953423,6.38848174898273,6.37125429049068,6.5229911474034,6.42188867448246,6.42159869430899,6.4221802913295,6.46346614081711,6.46362105578967
"hsa-miR-4774-3p",6.31964911970231,6.3723139551449,6.3933667779949,6.42505598937142,6.35698402392434,6.40728315664903,6.47623032505159,6.45601277570024,6.46081568949853,6.474071654618,6.44570585257272,6.49452826456063,6.43785644634913,6.39933447570382,6.48247208842137,6.40849004054258,6.39689661966069,6.3542973330422,6.30843121633505,6.40365404792007,6.40572564322799,6.38652634217246,6.45553617901804,6.46039626944805,6.475896666897,6.44358623047366,6.47496675049683,6.41166627161322,6.47382747555075,6.58240228489987,6.51355795510318,6.54746523427717,6.50391890146296,6.4721377732032,6.48077891723106,6.44345461775863
"hsa-miR-4774-5p",6.28034522038729,6.31456265103386,6.29373073216778,6.31829356500614,6.27055678494322,6.37084499938088,6.36607857480334,6.37349646790046,6.36543633243961,6.39293995936762,6.32941919404539,6.37461473593157,6.32755377128239,6.46640731170085,6.40106111186987,6.4328113911663,6.37567019900066,6.51311186730807,6.37305859039422,6.41851679292505,6.41008666186187,6.39737795759421,6.40870336176822,6.42383220146841,6.3937274343943,6.37394755872989,6.44205678100484,6.39515126702691,6.43362208760082,6.4839546579317,6.47546663817156,6.44382796777913,6.4312295334165,6.38788756002374,6.41304646419095,6.42314115752767
"hsa-miR-4775",6.37878940774566,6.36943289726294,6.41630913725716,6.39032635767075,6.43254320613999,6.50664788705642,6.52547022072016,6.49821070377473,6.46237795680579,6.49169139935115,6.4512999168753,6.4084993553269,6.4419884130332,6.51187323329584,6.45554339606404,6.42900975976466,6.38978464413234,6.53301439688678,6.39581349619108,6.44510099508187,6.46132214663599,6.52369026196151,6.44311789364969,6.47971348075817,6.43472618123274,6.46256354652447,6.3856484764383,6.44548465371277,6.45096295502001,6.50521017374717,6.52531227060572,6.51611699342164,6.48984017001809,6.46885778289003,6.43424945187107,6.48732668790234
"hsa-miR-4776-3p",6.38414559404911,6.42271455146904,6.44038851664188,6.45864878276845,6.48239469276916,6.5050162215269,6.51054451677751,6.53102772508909,6.48543686385924,6.51093274736131,6.48120426490678,6.49376991166567,6.48089045791466,6.47554973336849,6.54676264934291,6.50398973517651,6.45610455140287,6.44537390810702,6.46424377332278,6.48772684358139,6.51171309816853,6.50766544992165,6.49554829045105,6.54704267872946,6.55659657894422,6.50769508513006,6.56678801028527,6.52671210519014,6.60155518312336,6.5457311378058,6.61673444782049,6.57215777074395,6.49771541347626,6.54068766456839,6.50545339995634,6.53397863292196
"hsa-miR-4776-5p",6.35522510787284,6.38140157397059,6.41380709108403,6.37464620982399,6.37442264190156,6.38020457282045,6.4354455410408,6.46108701656498,6.43135789763404,6.48805634933551,6.41828967112315,6.42610080309933,6.45071479363768,6.30099911663202,6.3840077172264,6.41984704268444,6.35250537859975,6.28490084476119,6.33091597605139,6.38258340851244,6.4450458301127,6.33177630019551,6.37102558949737,6.39386216893914,6.47357109797002,6.65378226178838,6.40588656362703,6.43395961931454,6.51504211617687,6.40998023774291,6.54045999412687,6.46438235206238,6.39149423960068,6.41174076908299,6.46149038273716,6.44885776816614
"hsa-miR-4777-3p",6.32855221810744,6.41523839212512,6.38688712827918,6.34649213557707,6.37465110248896,6.38444962248916,6.4246123389903,6.47561132593899,6.3831730089208,6.41156023080686,6.38133520083119,6.44412659317732,6.40656652031598,6.41592881600187,6.43787121468908,6.40456246932536,6.36643381465966,6.26469851249552,6.37560384264122,6.33241328390443,6.36461433301503,6.34968851069976,6.38307546635263,6.44359759144626,6.43802047591229,6.69633155766706,6.36883918652524,6.4630650412305,6.47386769914521,6.51023021008755,6.55166204808943,6.46141395208195,6.43626194058579,6.50092183914731,6.43166407528411,6.39870037416643
"hsa-miR-4777-5p",7.02934858452005,6.92676644667247,6.8351171581475,6.91071962776006,7.1482519316489,7.04470400489216,6.97875624070782,6.89513100480033,6.98090886267438,7.10992624935113,7.01260910062184,7.02575621218992,7.07715193549799,6.81917219892821,6.97924135084662,6.92928211492435,6.95729852262183,6.87657632123171,6.90100864687463,6.86958502942683,6.82876888618109,6.8660621420293,6.89576099595836,6.96986780962781,6.94786150323006,6.76083423034838,6.96094248531473,6.95250767845367,6.86123769534758,6.85884864360427,7.05591773895991,6.9505505231525,6.92579718771646,6.97728453621015,6.9346268421417,7.02451976092009
"hsa-miR-4778-3p",6.40163344609123,6.38973068406187,6.43338710208377,6.44087743525973,6.46167334222411,6.52908029149681,6.48898904696424,6.52622046513993,6.48321906512192,6.48147207476408,6.47548458580059,6.55730689731375,6.46870020901624,6.52917530991676,6.4714049694317,6.47162570110387,6.4014507646117,6.58235611589999,6.44233288430341,6.54747342387978,6.47642630640724,6.48021292177845,6.45148606234633,6.4610734886715,6.45362136548682,6.43934567088313,6.48998609287335,6.44541142196828,6.47116946787418,6.58316064202145,6.56887201737732,6.52812185453262,6.50062929732519,6.5264008836185,6.53117366054442,6.48382708196956
"hsa-miR-4778-5p",6.58384701499215,6.54826130050356,6.51732097142513,6.53434358614997,6.70864884736848,6.64512077293344,6.63404035058402,6.61452234096198,6.64215218465469,6.64006714305026,6.61697022111444,6.61109232831082,6.62565712703347,6.59098414738844,6.64011360257433,6.63086448600938,6.57434686060231,6.62051415093081,6.55211844384698,6.5897390036504,6.58123591889704,6.55524194160503,6.6329874898663,6.67494339845177,6.64718115961532,6.86493679742275,6.54412833118361,6.59379183008252,6.61228341900353,6.59440328317251,6.62509286912018,6.62904015092318,6.58650386389109,6.59456116625623,6.60924389729796,6.62630757078218
"hsa-miR-4779",6.26327503330162,6.29227622171903,6.31086048700645,6.3162194043303,6.31148752285579,6.3629892006045,6.47493540863775,6.41042190558272,6.43108466603309,6.48278113403274,6.39448969769712,6.36936641283141,6.34866016980204,6.39293728771477,6.39672515217415,6.37413228974215,6.28394750727212,6.33166437283315,6.30108805534301,6.35304699027865,6.3121983742987,6.37117910243082,6.35578638639624,6.42601446761489,6.44874354002816,6.54202690234098,6.33378767121592,6.51398211713443,6.42700292430524,6.41936251616736,6.54685410279681,6.45279146660455,6.39071742060377,6.3949106997116,6.4034939397169,6.44374715071107
"hsa-miR-4780",7.95802231288322,8.00182152046317,8.05870361044388,7.995345082505,7.82123673413815,7.90519889802244,7.95978031220642,7.87422700769658,7.62180415442335,7.87455746275913,7.83707640455677,7.9029099986265,7.94406980700179,7.88681976386293,7.90909552078113,7.86168617220631,7.8555352737392,7.84244293716677,7.8801913067656,7.86135510344252,7.8822014352757,7.96586734304781,7.87127759531375,7.90361618736353,7.85048942399512,7.92163611102808,7.9270562974796,7.90433100088399,8.00637879620356,8.05228071449567,8.03358781753727,8.02810574800061,7.91997130176443,7.87475288917006,7.91936555382098,7.93624691810503
"hsa-miR-4781-3p",6.31281648367159,6.2463530016796,6.27206503720316,6.31398993918046,6.23974724321216,6.29124386073597,6.2915725097459,6.3250195645133,6.42430600091642,6.41909435102848,6.33912450875837,6.50143602079375,6.26029249600853,6.28006441273635,6.31547521154285,6.35218787336035,6.27571456932166,6.30639452471686,6.23533354891313,6.29840390936243,6.28952518550849,6.28616560397268,6.38909661215637,6.31454117471669,6.47855258306645,6.28222763539894,6.39507359149109,6.46307259786175,6.40800322350561,6.35702257792659,6.54550223536982,6.4592882973588,6.40012002817845,6.38514830673011,6.41698073304422,6.41030518315588
"hsa-miR-4781-5p",6.30828006051527,6.25839373593606,6.35966594110932,6.30229540803575,6.29216324248827,6.3449903453563,6.29559363164534,6.35238192632068,6.37746708666683,6.45536879766052,6.37677754811594,6.47416550340346,6.3635948691235,6.31958542129432,6.31151413504729,6.3704589062435,6.31064400013822,6.27605979908118,6.25546765852156,6.34944693231493,6.3222752417298,6.26754276618586,6.34557317344054,6.35304874531676,6.40161135797137,6.50327904089112,6.46127571951414,6.42435014837422,6.34325072420344,6.38959844083909,6.60036237050441,6.42040200583186,6.34577736567458,6.39800275692473,6.38214378961334,6.3979997332248
"hsa-miR-4782-3p",6.32588185524953,6.30959747545726,6.35213090288995,6.37213940150958,6.34353897257521,6.3461976256304,6.45882974175487,6.39139123934675,6.42861572685548,6.4384450959802,6.39914082854677,6.37090536600405,6.31231410352601,6.3258706634678,6.37385078860577,6.42786551507745,6.35075369657645,6.3292876745973,6.25469732085821,6.31268992541158,6.30583289192077,6.28363703773494,6.30370118011919,6.36436434343365,6.48089202019683,6.38467434724243,6.40431189265611,6.47142203132417,6.48246630217143,6.41816550860978,6.49616665249988,6.44052574993346,6.35721263412167,6.3747345663767,6.45450728177581,6.41362512514487
"hsa-miR-4782-5p",6.24862750930782,6.24541298009285,6.27490861540113,6.29387678496125,6.23889631369316,6.27443914485815,6.38415064559344,6.35800435797168,6.34828530328026,6.41811099247901,6.32660419700104,6.28015565873339,6.27619615987289,6.29658157900359,6.2766459897588,6.33008177735324,6.24461172858081,6.23323493664494,6.22254735023569,6.28692640876538,6.2626278554046,6.27135429402155,6.27261372008327,6.30672030314024,6.4125089940779,6.41148777510627,6.35006724203901,6.46996373048597,6.32761022328586,6.34019054091383,6.50715975431583,6.39456655376634,6.36863900666581,6.32856329956315,6.33625333368895,6.42094056043338
"hsa-miR-4783-3p",6.6212911632009,6.6064683225283,6.61050367378197,6.64649089167616,6.69449380007282,6.77374371387795,6.69418104131215,6.67972155484252,6.76122764204751,6.89182182064392,6.76650311854587,6.73231928005514,6.7447087017606,6.64329994244108,6.68264722712942,6.69934871386769,6.71522726039592,6.66360275651982,6.66438068440297,6.67852592461905,6.66328523622024,6.6283492821206,6.65932259322421,6.72985984900889,6.67479078254838,6.63716574578542,6.67297060445462,6.61280193549694,6.62531840895943,6.63893366149814,6.72769264578596,6.64404495163475,6.60673466288622,6.66897019508895,6.6204511790578,6.64774429970605
"hsa-miR-4783-5p",6.34617978196518,6.27494078160761,6.42015204995075,6.35413283996511,6.40681050333114,6.33349628279452,6.50296661551415,6.37072516336089,6.44589798580113,6.45376677350669,6.41944991676219,6.35024806306694,6.34166697991455,6.34104383720552,6.35287803323998,6.43372353721483,6.30911879596354,6.27966420708781,6.30146957345922,6.2959894792782,6.33067822045612,6.3010068566247,6.32472562512432,6.3559242652919,6.46491767012854,6.70243629826923,6.40950398285496,6.45116124459981,6.35130366726293,6.40532617061063,6.49802967072218,6.43272521849863,6.3802504831597,6.40244399640904,6.40485958531289,6.44218517138075
"hsa-miR-4784",7.28400922737965,7.23880952113606,7.01644344706673,7.22655731044188,7.48043398447197,7.37423395481496,7.2881378580273,7.22538739798684,7.34444271903342,7.44108398919825,7.31902632567908,7.35278158104139,7.3743998166184,7.20092554281063,7.26049395010774,7.27252520539474,7.24235898342368,7.22216019093064,7.2656183149567,7.17150689289523,7.19230831924319,7.11532610690103,7.22263369091256,7.32239545540136,7.23212655347606,7.22063089329347,7.31152429233936,7.31875650821591,7.13591605446754,7.05201762398164,7.23601950599837,7.16446917606585,7.12345456164835,7.28200998663204,7.26139803144502,7.36263416913216
